Frame,Time,[0][0],[0][1],[0][2],[0][3],[1][0],[1][1],[1][2],[1][3],[2][0],[2][1],[2][2],[2][3],[3][0],[3][1],[3][2],[3][3]
33,1.100000,-6.702954e-002,5.542051e-001,8.296770e-001,0.000000e+000,9.964640e-001,7.940661e-002,2.746249e-002,0.000000e+000,-5.066199e-002,8.285840e-001,-5.575680e-001,0.000000e+000,-6.076554e+001,-5.590484e+001,1.192438e+001,1.000000e+000
34,1.133333,-6.651048e-002,5.258473e-001,8.479747e-001,0.000000e+000,9.964402e-001,7.912388e-002,2.908891e-002,0.000000e+000,-5.179872e-002,8.468909e-001,-5.292380e-001,0.000000e+000,-6.081913e+001,-5.624552e+001,1.182163e+001,1.000000e+000
35,1.166667,-6.628111e-002,4.958920e-001,8.658510e-001,0.000000e+000,9.964082e-001,7.872880e-002,3.118562e-002,0.000000e+000,-5.270271e-002,8.648081e-001,-4.993290e-001,0.000000e+000,-6.089217e+001,-5.658153e+001,1.169692e+001,1.000000e+000
36,1.200000,-6.634626e-002,4.646965e-001,8.829809e-001,0.000000e+000,9.963688e-001,7.818008e-002,3.372138e-002,0.000000e+000,-5.336132e-002,8.820120e-001,-4.681961e-001,0.000000e+000,-6.098073e+001,-5.690804e+001,1.155627e+001,1.000000e+000
37,1.233333,-6.671024e-002,4.325826e-001,8.991230e-001,0.000000e+000,9.963191e-001,7.749852e-002,3.663592e-002,0.000000e+000,-5.383263e-002,8.982574e-001,-4.361602e-001,0.000000e+000,-6.107594e+001,-5.723141e+001,1.140040e+001,1.000000e+000
38,1.266667,-6.740163e-002,3.998518e-001,9.140983e-001,0.000000e+000,9.962543e-001,7.671583e-002,3.990185e-002,0.000000e+000,-5.417099e-002,9.133638e-001,-4.035248e-001,0.000000e+000,-6.116892e+001,-5.756117e+001,1.122173e+001,1.000000e+000
39,1.300000,-6.840424e-002,3.669000e-001,9.277421e-001,0.000000e+000,9.961755e-001,7.579084e-002,4.347650e-002,0.000000e+000,-5.436282e-002,9.271679e-001,-3.706812e-001,0.000000e+000,-6.125579e+001,-5.789836e+001,1.101507e+001,1.000000e+000
40,1.333333,-6.963339e-002,3.341260e-001,9.399527e-001,0.000000e+000,9.960917e-001,7.461063e-002,4.727037e-002,0.000000e+000,-5.433620e-002,9.395707e-001,-3.380155e-001,0.000000e+000,-6.133694e+001,-5.823573e+001,1.077728e+001,1.000000e+000
41,1.366667,-7.095913e-002,3.018010e-001,9.507264e-001,0.000000e+000,9.960161e-001,7.304223e-002,5.115271e-002,0.000000e+000,-5.400524e-002,9.505689e-001,-3.057818e-001,0.000000e+000,-6.141593e+001,-5.856340e+001,1.050394e+001,1.000000e+000
42,1.400000,-7.222686e-002,2.700806e-001,9.601248e-001,0.000000e+000,9.959632e-001,7.096949e-002,5.495935e-002,0.000000e+000,-5.329612e-002,9.602187e-001,-2.741162e-001,0.000000e+000,-6.149813e+001,-5.887041e+001,1.019381e+001,1.000000e+000
43,1.433333,-7.334105e-002,2.389119e-001,9.682676e-001,0.000000e+000,9.959396e-001,6.836642e-002,5.856824e-002,0.000000e+000,-5.220432e-002,9.686316e-001,-2.429560e-001,0.000000e+000,-6.158646e+001,-5.915379e+001,9.838629e+000,1.000000e+000
44,1.466667,-7.429840e-002,2.081891e-001,9.752625e-001,0.000000e+000,9.959401e-001,6.533159e-002,6.192737e-002,0.000000e+000,-5.082285e-002,9.759044e-001,-2.121979e-001,0.000000e+000,-6.167733e+001,-5.941709e+001,9.427733e+000,1.000000e+000
45,1.500000,-7.517698e-002,1.778990e-001,9.811729e-001,0.000000e+000,9.959486e-001,6.208643e-002,6.505204e-002,0.000000e+000,-4.934483e-002,9.820883e-001,-1.818458e-001,0.000000e+000,-6.175933e+001,-5.966737e+001,8.957021e+000,1.000000e+000
46,1.533333,-7.606232e-002,1.480176e-001,9.860554e-001,0.000000e+000,9.959480e-001,5.886382e-002,6.798933e-002,0.000000e+000,-4.797935e-002,9.872315e-001,-1.518953e-001,0.000000e+000,-6.181967e+001,-5.991372e+001,8.426417e+000,1.000000e+000
47,1.566667,-7.698938e-002,1.185228e-001,9.899621e-001,0.000000e+000,9.959311e-001,5.578534e-002,7.077473e-002,0.000000e+000,-4.683694e-002,9.913831e-001,-1.223354e-001,0.000000e+000,-6.185189e+001,-6.015937e+001,7.842466e+000,1.000000e+000
48,1.600000,-7.794222e-002,8.941367e-002,9.929402e-001,0.000000e+000,9.959011e-001,5.282776e-002,7.341757e-002,0.000000e+000,-4.589026e-002,9.945926e-001,-9.316473e-002,0.000000e+000,-6.185915e+001,-6.039784e+001,7.219266e+000,1.000000e+000
49,1.633333,-7.884086e-002,6.066494e-002,9.950396e-001,0.000000e+000,9.958692e-001,4.989230e-002,7.586478e-002,0.000000e+000,-4.504248e-002,9.969105e-001,-6.434794e-002,0.000000e+000,-6.184992e+001,-6.061966e+001,6.575754e+000,1.000000e+000
50,1.666667,-7.956883e-002,3.218647e-002,9.963096e-001,0.000000e+000,9.958484e-001,4.689721e-002,7.801696e-002,0.000000e+000,-4.421304e-002,9.983811e-001,-3.578440e-002,0.000000e+000,-6.183193e+001,-6.082087e+001,5.929899e+000,1.000000e+000
51,1.700000,-8.010953e-002,3.868797e-003,9.967785e-001,0.000000e+000,9.958417e-001,4.383019e-002,7.986413e-002,0.000000e+000,-4.338002e-002,9.990316e-001,-7.363940e-003,0.000000e+000,-6.180949e+001,-6.100489e+001,5.287446e+000,1.000000e+000
52,1.733333,-8.053435e-002,-2.439651e-002,9.964532e-001,0.000000e+000,9.958416e-001,4.074460e-002,8.148248e-002,0.000000e+000,-4.258797e-002,9.988719e-001,2.101365e-002,0.000000e+000,-6.178434e+001,-6.117980e+001,4.640004e+000,1.000000e+000
53,1.766667,-8.096014e-002,-5.263688e-002,9.953265e-001,0.000000e+000,9.958355e-001,3.772569e-002,8.299663e-002,0.000000e+000,-4.191805e-002,9.979010e-001,4.936333e-002,0.000000e+000,-6.175692e+001,-6.135273e+001,3.973131e+000,1.000000e+000
54,1.800000,-8.151699e-002,-8.069815e-002,9.933997e-001,0.000000e+000,9.958091e-001,3.487088e-002,8.454743e-002,0.000000e+000,-4.146353e-002,9.961284e-001,7.751736e-002,0.000000e+000,-6.172581e+001,-6.152641e+001,3.277608e+000,1.000000e+000
55,1.833333,-8.231093e-002,-1.082324e-001,9.907122e-001,0.000000e+000,9.957512e-001,3.224752e-002,8.625256e-002,0.000000e+000,-4.128331e-002,9.936025e-001,1.051181e-001,0.000000e+000,-6.168932e+001,-6.169798e+001,2.556455e+000,1.000000e+000
56,1.866667,-8.336993e-002,-1.348675e-001,9.873502e-001,0.000000e+000,9.956600e-001,2.984868e-002,8.814882e-002,0.000000e+000,-4.135950e-002,9.904140e-001,1.317936e-001,0.000000e+000,-6.164842e+001,-6.186211e+001,1.820411e+000,1.000000e+000
57,1.900000,-8.461683e-002,-1.602051e-001,9.834502e-001,0.000000e+000,9.955441e-001,2.762971e-002,9.015831e-002,0.000000e+000,-4.161626e-002,9.866970e-001,1.571532e-001,0.000000e+000,-6.160505e+001,-6.201179e+001,1.089947e+000,1.000000e+000
58,1.933333,-8.596605e-002,-1.838801e-001,9.791823e-001,0.000000e+000,9.954153e-001,2.551148e-002,9.218201e-002,0.000000e+000,-4.193082e-002,9.826177e-001,1.808439e-001,0.000000e+000,-6.156118e+001,-6.213918e+001,3.839999e-001,1.000000e+000
59,1.966667,-8.735130e-002,-2.055398e-001,9.747427e-001,0.000000e+000,9.952848e-001,2.340912e-002,9.412839e-002,0.000000e+000,-4.216497e-002,9.783689e-001,2.025258e-001,0.000000e+000,-6.151779e+001,-6.223618e+001,-2.826914e-001,1.000000e+000
60,2.000000,-8.871505e-002,-2.248366e-001,9.703496e-001,0.000000e+000,9.951620e-001,2.128083e-002,9.591447e-002,0.000000e+000,-4.221493e-002,9.741642e-001,2.218609e-001,0.000000e+000,-6.147293e+001,-6.229662e+001,-8.989397e-001,1.000000e+000
61,2.033333,-8.999401e-002,-2.414235e-001,9.662381e-001,0.000000e+000,9.950544e-001,1.916287e-002,9.746596e-002,0.000000e+000,-4.204646e-002,9.702307e-001,2.385049e-001,0.000000e+000,-6.142122e+001,-6.231798e+001,-1.454339e+000,1.000000e+000
62,2.066667,-9.110674e-002,-2.548539e-001,9.626781e-001,0.000000e+000,9.949677e-001,1.718364e-002,9.871170e-002,0.000000e+000,-4.169936e-002,9.668269e-001,2.520058e-001,0.000000e+000,-6.135476e+001,-6.230047e+001,-1.931115e+000,1.000000e+000
63,2.100000,-9.195670e-002,-2.646409e-001,9.599528e-001,0.000000e+000,9.949083e-001,1.551597e-002,9.958269e-002,0.000000e+000,-4.124824e-002,9.642223e-001,2.618665e-001,0.000000e+000,-6.126527e+001,-6.224659e+001,-2.307839e+000,1.000000e+000
64,2.133333,-9.244559e-002,-2.702352e-001,9.583458e-001,0.000000e+000,9.948826e-001,1.434241e-002,1.000144e-001,0.000000e+000,-4.077238e-002,9.626876e-001,2.675263e-001,0.000000e+000,-6.114665e+001,-6.215979e+001,-2.562636e+000,1.000000e+000
65,2.166667,-9.250019e-002,-2.710737e-001,9.581038e-001,0.000000e+000,9.948959e-001,1.380558e-002,9.995829e-002,0.000000e+000,-4.032322e-002,9.624596e-001,2.684130e-001,0.000000e+000,-6.099955e+001,-6.204288e+001,-2.677863e+000,1.000000e+000
66,2.200000,-9.210399e-002,-2.667501e-001,9.593546e-001,0.000000e+000,9.949498e-001,1.394849e-002,9.939976e-002,0.000000e+000,-3.989644e-002,9.636649e-001,2.641182e-001,0.000000e+000,-6.083438e+001,-6.189735e+001,-2.647826e+000,1.000000e+000
67,2.233333,-9.131407e-002,-2.570960e-001,9.620621e-001,0.000000e+000,9.950423e-001,1.467102e-002,9.836499e-002,0.000000e+000,-3.940367e-002,9.662746e-001,2.544816e-001,0.000000e+000,-6.066970e+001,-6.172023e+001,-2.479692e+000,1.000000e+000
68,2.266667,-9.023479e-002,-2.420993e-001,9.660464e-001,0.000000e+000,9.951685e-001,1.576792e-002,9.690657e-002,0.000000e+000,-3.869354e-002,9.701234e-001,2.395067e-001,0.000000e+000,-6.052975e+001,-6.150500e+001,-2.181730e+000,1.000000e+000
69,2.300000,-8.894276e-002,-2.219537e-001,9.709921e-001,0.000000e+000,9.953260e-001,1.701597e-002,9.506133e-002,0.000000e+000,-3.762158e-002,9.749088e-001,2.194028e-001,0.000000e+000,-6.043660e+001,-6.124846e+001,-1.758992e+000,1.000000e+000
70,2.333333,-8.746950e-002,-1.970091e-001,9.764920e-001,0.000000e+000,9.955133e-001,1.822220e-002,9.284972e-002,0.000000e+000,-3.608606e-002,9.802324e-001,1.945312e-001,0.000000e+000,-6.040564e+001,-6.095176e+001,-1.209541e+000,1.000000e+000
71,2.366667,-8.579625e-002,-1.676575e-001,9.821050e-001,0.000000e+000,9.957291e-001,1.930242e-002,9.028164e-002,0.000000e+000,-3.409339e-002,9.856564e-001,1.652854e-001,0.000000e+000,-6.044145e+001,-6.062155e+001,-5.246395e-001,1.000000e+000
72,2.400000,-8.388288e-002,-1.342444e-001,9.873915e-001,0.000000e+000,9.959685e-001,2.031132e-002,8.737305e-002,0.000000e+000,-3.178455e-002,9.907402e-001,1.319993e-001,0.000000e+000,-6.053736e+001,-6.026851e+001,3.062939e-001,1.000000e+000
